,0,1,2
379,2021-11-11T03:54:55.000Z,"me_betiie
@betiie_wuland
·
Nov 11, 2021",Vega gemoy kayane seneng bgt liburan neng Bali 
380,2021-11-11T03:53:08.000Z,"@aurellisalsa
·
Nov 11, 2021","Seneng banget liat atlet atlet pada excited gitu di Bali, biar cepet-cepet deh yaa karantinanya biar bisa ke pantai belakang hotel wkwkw"
381,2021-11-11T03:43:08.000Z,"op
@mintchocoisflop
·
Nov 11, 2021",yampun ini mah yg ada di bali bkn lg tournament tp liburan nyambi tanding
382,2021-11-11T03:41:58.000Z,"Satu bumi.id
@satu_bumii
·
Nov 11, 2021","Dasar LSM. Gak ada bersyukur2nya. Dulu penggundulan hutan sampai habis harimau jawa & kalimantan. Sampai habis itu hutan2 berpuluh kali lipat pulau Bali. Skrg pelan2 diturunin, angka yg turun gak dilihat sebagai ikhtiar & ada upaya serta niat baik pemerintah buat berubah."
383,2021-11-11T03:39:46.000Z,"Satu bumi.id
@satu_bumii
·
Nov 11, 2021","Dasar LSM. Gak ada bersyukur2nya. Dulu penggundulan hutan sampai habis harimau jawa & kalimantan. Sampai habis itu hutan2 berpuluh kali lipat pulau Bali. Skrg pelan2 diturunin, angka yg turun gak dilihat sebagai ikhtiar & ada upaya serta niat baik pemerintah buat berubah."
384,2021-11-11T03:36:47.000Z,"j ᥱ v
@sweetiezeno
·
Nov 11, 2021","pokoknya jangan tari yg dari bali apa sih namanyaa, yg rame terus melingkar itu loh, gue dulu nari itu (kelompok) bukanya nari malah bubar"
385,2021-11-11T03:33:34.000Z,"Ardi
@Ardianale
·
Nov 11, 2021",Bali itu pulau dewata. Kamu itu orang yang kuinginkan hidup bersama secara dewasa. steffizmr15
386,2021-11-11T03:33:27.000Z,"ᬳᬶ ᬤᬾᬯ ᬕ᭄ᬤᬾ ᬳᬾᬓ ᬧᬸᬢ᭄ᬭ
@Ajiek_Dewa78
·
Nov 11, 2021","Ya iyalah...
Makanya Raja Salman suka liburan ke Bali"
387,2021-11-11T03:28:33.000Z,"chandradewi
@chandra04225304
·
Nov 11, 2021","Aku di Bali. Awalnya udah seneng banget. Eh tau2nya masuk kawasan itu aja gak boleh, sampe pantai dipagerin. Padahal niat licik udah ada ngintip2 lewat pantai"
388,2021-11-11T03:27:12.000Z,"lentera°
@halo___lentera
·
Nov 11, 2021","masalahnya gubernur bali menggunakan jas, padahal jas itu budaya yahudi, presiden india, cina, jepang juga pakai jas "
389,2021-11-11T03:26:49.000Z,"yusufal
@yusufal88
·
Nov 11, 2021","jarang. soalnya biasanya mereka dateng, tanding, selesai tanding pindah lagi ke tournament lain. kebetulan yg di bali kali ini ada masa karantina. dan kebetulan karantinanya di resort. jadi sekalian liburan."
390,2021-11-11T03:21:56.000Z,"채라라 
@monxaegi
·
Nov 11, 2021",Ini atlet² ke Bali malah jadi kek liburan bukan mau tanding :(( seru banget liatnyaa aaaaaa sgkagskdvdlbd
391,2021-11-11T03:18:13.000Z,"Gede Yoga Ariawan
@yogaa_pizzaboy
·
Nov 11, 2021",Gimana mau dikasi kepercayaan event besar lainnya. Budaya 'kepo' nya  keterlaluan. Memalukan..
392,2021-11-11T03:28:33.000Z,"chandradewi
@chandra04225304
·
Nov 11, 2021","Aku di Bali. Awalnya udah seneng banget. Eh tau2nya masuk kawasan itu aja gak boleh, sampe pantai dipagerin. Padahal niat licik udah ada ngintip2 lewat pantai"
393,2021-11-11T03:27:12.000Z,"lentera°
@halo___lentera
·
Nov 11, 2021","masalahnya gubernur bali menggunakan jas, padahal jas itu budaya yahudi, presiden india, cina, jepang juga pakai jas "
394,2021-11-11T03:26:49.000Z,"yusufal
@yusufal88
·
Nov 11, 2021","jarang. soalnya biasanya mereka dateng, tanding, selesai tanding pindah lagi ke tournament lain. kebetulan yg di bali kali ini ada masa karantina. dan kebetulan karantinanya di resort. jadi sekalian liburan."
395,2021-11-11T03:21:56.000Z,"채라라 
@monxaegi
·
Nov 11, 2021",Ini atlet² ke Bali malah jadi kek liburan bukan mau tanding :(( seru banget liatnyaa aaaaaa sgkagskdvdlbd
396,2021-11-11T03:18:13.000Z,"Gede Yoga Ariawan
@yogaa_pizzaboy
·
Nov 11, 2021",Gimana mau dikasi kepercayaan event besar lainnya. Budaya 'kepo' nya  keterlaluan. Memalukan..
397,2021-11-11T03:05:54.000Z,"bibi ꕤ rest
@TIGHNAYl
·
Nov 11, 2021",liburan ke bali dibatalin aja apa ya
398,2021-11-11T03:05:42.000Z,"Ismail Sabri
@IsmailSabri60
·
Nov 11, 2021","Antaranya, pembukaan sempadan Malaysia-Indonesia melalui perjalanan udara dari Kuala Lumpur-Jakarta serta Kuala Lumpur-Bali.

Kedua-dua pihak akan mengeluarkan SOP sebelum mengumumkan tarikh kuatkuasa pembukaan sempadan."
399,2021-11-11T03:05:19.000Z,"fins
@skyformyboys
·
Nov 11, 2021",liat atlet atlet di bali jadi pengen liburan
400,2021-11-11T03:03:17.000Z,"Dwi Sulistyaningsih
@dwiisulis
·
Nov 11, 2021","Setelah hampir dua tahun ga pernah liburan sama sekali, masih tahan. Minggu ini ngelihat atlet badminton pada update lagi di Bali. Pengen banget cuti kerja terus staycation di Nusa Dua "
401,2021-11-11T02:55:15.000Z,"Awang
@Rosyidi_8
·
Nov 11, 2021","Belom 1 bulan kerja udah diajak liburan ke Bali, duwek mbah e sangkil a"
402,2021-11-11T02:55:15.000Z,"piuh
@beynous
·
Nov 11, 2021",plis foto pemandangan kek apa kek yg penting lu update lgi di bali
403,2021-11-11T02:54:48.000Z,"manusia santai
@nabilaaasch
·
Nov 11, 2021",ngeliatin igs para atlet badminton di bali jd pengen ikut liburan ke bali anjir
404,2021-11-11T02:50:50.000Z,"Fahrul Rozi
@rulrrr
·
Nov 11, 2021","dulu pernah mikir, kalo gw bikin produk bisa ga ya kira2 jual/ngirim sampe keluar pulau jawa. eh sekarang kesampean bisa ngirim ke bali,kalimantan sama riau. Allah emang selalu punya cara terbaik "
405,2021-11-11T02:46:52.000Z,"MitMeinenFingern
@TwitsvonDS
·
Nov 11, 2021","Mikir lbh tahu drpd penduduk atau siapapun yg lbh paham mendalam di daerah itu aja udah melenceng. 

Yg menariknya mlh lbh mudah WNA yg diksh penjelasan drpd WNI yg dr luar Bali. Sy kurang phm, jd sering ksh rujukan ke turis utk coba hubungi pemangku, dsb."
406,2021-11-11T02:44:16.000Z,"g
@frozenyoghurttt
·
Nov 11, 2021","semoga artinya baik, enak dan manis kaya rasa pie susunya... atau mungkin kita mau dikasi rezeki lebih biar lgsg liburan ke bali? amin paling serius!!!♡(˃͈ દ ˂͈ ༶ )"
407,2021-11-11T02:39:37.000Z,"PESUT
@myrockinphotos
·
Nov 11, 2021","Pagi pagi dah debat sama org kemenpar gara gara hal ini. Mrk sdg bikin kampanye wisata medikal di Indonesia. Dan ada adegan satu talent sembuh dri penyakitnya, krn ceritanya treatmennya di Bali."
408,2021-11-11T02:34:37.000Z,"ilvy
@aumilossl
·
Nov 11, 2021",EMANG DR JAMAN MAJAPAHIT JUGA BALI SAMA JAWA BEDA PULAU ANJINGGGG
409,2021-11-11T02:34:30.000Z,"Maudina
@maudinaeva
·
Nov 11, 2021",Lg pgn banget liburan ke Bali
410,2021-11-11T02:29:54.000Z,"Rei
@Treasurei_
·
Nov 11, 2021",iyaa pasti mreka jg antusias bgt di bali ada pantai wkwk
411,2021-11-11T02:25:26.000Z,"オチ
@ichiocii
·
Nov 11, 2021",liburan online ngeliatin updetan atlet2 bultang yang di bali...
412,2021-11-11T02:23:17.000Z,"@angkasapura172
@angkasapura172
·
Nov 11, 2021","Pagi sahabat, sesuai SE Kemenhub No 96 thn 2021 penerbangan antar bandar udara di Luar wilayah Jawa & Bali termasuk rute UPG-KNO apabila transit di Pulau Jawa & melakukan check-in ulang saat di bandara transit serta calon penumpang baru mendapatkan vaksinasi dosis pertama (1/3)"
413,2021-11-11T02:22:43.000Z,"RY
@Ryan_Ramirez
·
Nov 11, 2021","disana itu indah bgt tp tetap ga bisa bersaing dengan pulau bali, alasannya yah salah satuna siga kieu "
414,2021-11-11T02:20:28.000Z,"Ardella
@ardellaadel
·
Nov 11, 2021","Terus atlet-atlet mancanegara juga seneng banget ada di Bali, mereka super excited to be there! Mereka pasti berasa ada di surga, liat pantai, liat kolam, liat yang hijau-hijau :"""""""")"
415,2021-11-11T02:13:07.000Z,"VIBE is Here
@bbtrsrnct
·
Nov 11, 2021","ini dari kemaren seru banget traveling IG nya para pemain badminton, seru banget, dateng buat liburan di bali kayaknya bukan tanding"
416,2021-11-11T02:22:43.000Z,"RY
@Ryan_Ramirez
·
Nov 11, 2021","disana itu indah bgt tp tetap ga bisa bersaing dengan pulau bali, alasannya yah salah satuna siga kieu "
417,2021-11-11T02:20:28.000Z,"Ardella
@ardellaadel
·
Nov 11, 2021","Terus atlet-atlet mancanegara juga seneng banget ada di Bali, mereka super excited to be there! Mereka pasti berasa ada di surga, liat pantai, liat kolam, liat yang hijau-hijau :"""""""")"
418,2021-11-11T02:13:07.000Z,"VIBE is Here
@bbtrsrnct
·
Nov 11, 2021","ini dari kemaren seru banget traveling IG nya para pemain badminton, seru banget, dateng buat liburan di bali kayaknya bukan tanding"
419,2021-11-11T02:05:43.000Z,"Tama Dujiwa
@cactusjuds
·
Nov 11, 2021","Orang-orang healing ke Bali, Bandung, gunung, pantai, staycation, makan, belanja."
420,2021-11-11T02:05:10.000Z,"Convomf
@convomf
·
Nov 11, 2021"," kemaren ada acara apa ya di Bali? cewek saya kirim foto pke baju kebaya warna putih bikin mimisan, padahal saya lagi zoom kelas :'D"
421,2021-11-11T01:49:11.000Z,"ubi
@biuvere
·
Nov 11, 2021",Tari bali nder tari pendet
422,2021-11-11T01:41:16.000Z,"@angkasapura172
@angkasapura172
·
Nov 11, 2021","Pagi sahabat, secara umum sesuai Surat Edaran Kemenhub Nomor 96 tahun 2021 penerbangan antar bandar udara di Luar wilayah Pulau Jawa & Bali termasuk rute UPG-BTH apabila transit di Pulau Jawa dan tidak melakukan check-in ulang saat di bandara transit (1/3)"
423,2021-11-11T01:38:14.000Z,"alfirahmadina
@almadinasyah
·
Nov 11, 2021",Para atlet di Bali bukan kayak mau ikut turnamen tapi kayak liburan setelah penat tur Eropa kemaren  #IndonesiaBadmintonFestival
424,2021-11-11T01:36:54.000Z,"@angkasapura172
@angkasapura172
·
Nov 11, 2021","Pagi sahabat, secara umum sesuai Surat Edaran Kemenhub Nomor 96 tahun 2021 penerbangan antar bandar udara di Luar wilayah Pulau Jawa & Bali termasuk rute UPG-BTH apabila transit di Pulau Jawa dan tidak melakukan check-in ulang saat di bandara transit (1/3)"
425,2021-11-11T01:19:15.000Z,"dance
@taritar_
·
Nov 11, 2021",lucuu bangettt liat storystory atlet yg baru sampe Bali tournament rasa liburan
426,2021-11-11T01:03:30.000Z,"duta sampo lain eps 2
@yukenkolmiazki2
·
Nov 11, 2021","Meskipun saya bali, saya memegang erat budaya eropa"
427,2021-11-11T00:51:32.000Z,"@bbygrillll_
·
Nov 11, 2021","Mantau story' para atlit berasa ikut liburan di Bali, pemandangannya nyegerin bet, jd pengen liburan anj hah, balik ke masa sekolah bs gak ini biar ngerasain yg namanya studytour,retret bisa kepantai pula, trs konser"
428,2021-11-11T00:49:50.000Z,"Rara /Open Joki Design poster or grafis lainnya
@iygppko
·
Nov 11, 2021","""Selanjutnya kita di Bali ya!""

""Ini kita tournament apa liburan?!"""
429,2021-11-11T00:39:39.000Z,"Great5
@rinaldialamsya5
·
Nov 11, 2021",Nanti bisa dilihat periode tgl 20-31 desember traffic liburan ke bali atau traffic kendaraan yg melintas di tol cikampek-jawa timur
430,2021-11-11T00:37:50.000Z,"Dayang Indah
@DayangIndah4
·
Nov 11, 2021","Maka dalam hal wisata

Perlu ada pengembangan yang lebih baik

Beda dengan Bali itu sudah sangat bagus 

Disini masih lokal"
431,2021-11-11T00:36:16.000Z,"Cane?
@thewindariana
·
Nov 11, 2021","pernah baca replay di badmintontalk, pada minta buka untuk volunteer untuk badminton turnamen di bali. Trs di jeplakin, ""gausah ada volunteer lah, gak kerja juga. Maunya foto doang"" wkwkwkwkw emang udah kebiasaan."
432,2021-11-11T00:15:48.000Z,"Rajatrip.com
@raja_trip
·
Nov 11, 2021","Paket Liburan ke Bali, Kuala Lumpur, Singapore, Bangkok, Hong Kong mulai dari 1,7jt/orang !! Contact Us : BBM : 746826BB"
433,2021-11-11T00:15:09.000Z,"Fa
@FadilllahEgiana
·
Nov 11, 2021",Wkwkwk sembari mencari update-an dr mereka yg sdg liburan di Bali 
434,2021-11-11T00:09:02.000Z,"Muz
@luciapplegate
·
Nov 11, 2021","Iyaaa gue ngikutin snapgramnya atlet luar vibesnya kaya mau pada liburan berjamaah di Bali gt cit. Excited semua, ngliatnya aja seneng berasa ikut liburan bareng "
435,2021-11-11T00:00:36.000Z,"Chihayaa
@aikafebriya
·
Nov 11, 2021","Langsung deh ambil hp trs minta foto bareng, aaaaa anjir ganteng bgt mereka kalau dari deket, setidaknya pernah ketemu mereka lah ya walau dalam mimpi. Mpinn semangat dan sukses turnamen di bali nya ya. Bang jong ki aku menunggu drama terbarumu  Ily"
436,2021-11-10T23:53:49.000Z,"mel
@mellikkaa
·
Nov 11, 2021",Seru banget liatin story2 yang pada di Bali. Kaya pada liburan woy 
437,2021-11-10T23:38:55.000Z,"Imam Zaynudin
@IZaynudin
·
Nov 11, 2021",tgl 10 pergi ke bali.. malum baru pertama ke bali kali
438,2021-11-10T23:33:45.000Z,"Fa
@FadilllahEgiana
·
Nov 11, 2021","Pagi, btw paginya serasa di Malaysia apalagi yg lg liburan di Bali #IndonesiaBadmintonFestival :)"
439,2021-11-10T23:09:11.000Z,"putrri
@putr1_s
·
Nov 11, 2021","Bali memiliki situs arkeologi bersejarah mirip Petra di Jordania selatan, yaitu situs Candi Gunung Kawi."
440,2021-11-11T00:09:02.000Z,"Muz
@luciapplegate
·
Nov 11, 2021","Iyaaa gue ngikutin snapgramnya atlet luar vibesnya kaya mau pada liburan berjamaah di Bali gt cit. Excited semua, ngliatnya aja seneng berasa ikut liburan bareng "
441,2021-11-11T00:00:36.000Z,"Chihayaa
@aikafebriya
·
Nov 11, 2021","Langsung deh ambil hp trs minta foto bareng, aaaaa anjir ganteng bgt mereka kalau dari deket, setidaknya pernah ketemu mereka lah ya walau dalam mimpi. Mpinn semangat dan sukses turnamen di bali nya ya. Bang jong ki aku menunggu drama terbarumu  Ily"
442,2021-11-10T23:53:49.000Z,"mel
@mellikkaa
·
Nov 11, 2021",Seru banget liatin story2 yang pada di Bali. Kaya pada liburan woy 
443,2021-11-10T23:38:55.000Z,"Imam Zaynudin
@IZaynudin
·
Nov 11, 2021",tgl 10 pergi ke bali.. malum baru pertama ke bali kali
444,2021-11-10T23:33:45.000Z,"Fa
@FadilllahEgiana
·
Nov 11, 2021","Pagi, btw paginya serasa di Malaysia apalagi yg lg liburan di Bali #IndonesiaBadmintonFestival :)"
445,2021-11-10T23:09:11.000Z,"putrri
@putr1_s
·
Nov 11, 2021","Bali memiliki situs arkeologi bersejarah mirip Petra di Jordania selatan, yaitu situs Candi Gunung Kawi."
446,2021-11-10T22:54:41.000Z,"Mi
@sarahmardiah_
·
Nov 11, 2021","Rombongan study tour badminton kek pada super seneng banget gitu ya, tanding di bali bisa sambil liburan"
447,2021-11-10T22:50:05.000Z,"I P E H
@oioipeh
·
Nov 11, 2021","nheliatin igs atlit badminton nih kenapa ikutan seneng yak, kek seneng aja gt mrk ke bali trs sambil liburan gt. trs pada happy pelayanannya bagus"
448,2021-11-10T22:48:11.000Z,"-----
@vania270589
·
Nov 11, 2021",Duo roomates nyampe Bali vibesnya liburan emang. Mana kembaran stylenya  ner benerrrr berdua.
449,2021-11-10T22:41:27.000Z,"AL 1D
@wankzha
·
Nov 11, 2021","Benar2 dimanjakan di bali, serasa liburan bukan turmanent "
450,2021-11-10T22:24:32.000Z,"jual netflix dan berbagai akun
@rezveki
·
Nov 11, 2021",Kok diserbu turis sih :( mereka kan ke bali buat bertanding heeeey 
451,2021-11-10T22:13:53.000Z,"AidilJumadi
@AidilJumadi
·
Nov 11, 2021",Pulau Bali dan Lombok masuk ke dalam daftar 10 pulau teratas di Asia berdasarkan Traveler's Choice Award.
452,2021-11-10T21:38:55.000Z,"Maska Lubis
@gmaska_
·
Nov 11, 2021","Headline Berita Indonesia, di abad 22: Pengrebekkan Pantai Bali, Tertangkap Lebih Dari 21000 Pria Karena Telah Ber-zina Mata"
453,2021-11-10T20:47:45.000Z,"FADLILA Expensiancy
@expensiancy
·
Nov 11, 2021","Para pemain #IndonesiaBadmintonFestival bukan kek mo tanding ke Bali, lebih kayak mau liburan penghabisan akhir taun setelah setaun penuh tanding abis2an.

Enjoy you holiday guys!!! "
454,2021-11-10T19:22:10.000Z,"Ramadhan Saputra
@Ramadha86185935
·
Nov 11, 2021",Di pantai Bali ni kan
455,2021-11-10T19:18:26.000Z,"Wiarpiz
@wiar_piz
·
Nov 11, 2021",Pulau Dewata Bali merupakan 1 dari 10 pulau paling romantis di dunia. [majalah Travel+Leisure]
456,2021-11-10T18:45:11.000Z,"YUWEN
@imyuwena
·
Nov 11, 2021",YoonA memilih Pulau BALI sebagai tempat bulan madunya.
457,2021-11-10T18:05:00.000Z,"BASE JEMBER
@jembermfs
·
Nov 11, 2021",/jbrfess/ rek kalian naik travel mini bus atau naik bus yang pesen tiket dulu itu berapa ya? Perjalanan Jember-bali
458,2021-11-10T18:03:05.000Z,"@OjoFollowAkunku
·
Nov 11, 2021",Smoga di perlancarkan. Biar bs liburan ke bali 
459,2021-11-10T17:36:30.000Z,"an aries
@urbambina13
·
Nov 11, 2021",gilakk seru amat liat ig story athletes ke bali berasa kek liburan online
460,2021-11-10T16:32:59.000Z,"si bolang
@akucahangon
·
Nov 10, 2021",Duh makin gampang liburan ala bali
461,2021-11-10T16:31:22.000Z,"Ammar the Ferlanda
@irferlanda
·
Nov 10, 2021",Urang 2 bulan gawe di Bali teu ngeunah. Mending liburan kaditu mah wkwkwk.
462,2021-11-10T16:30:09.000Z,"duaribuanaja
@2kanaja
·
Nov 10, 2021","Gak tau kenapa, tiba-tiba naik bis liburan ke Bali. Di dalam bis banyak wisatawan yang juga akan ke Bali. Kemudian, saling berkenalan satu sama lain. Suatu saat bis itu transit disuatu tempat. Lalu saya turun ke sebuah warung dan mengobrol dengan penjualnya."
463,2021-11-10T16:30:06.000Z,"rin타
@ryurjns
·
Nov 10, 2021","wta dong, bali tuh wisata atau permainannya udah beroperasi normal belom si?"
464,2021-11-10T16:11:00.000Z,"serafina
@zyxeoo
·
Nov 10, 2021","So far, semua yg di Bali se excited itu (termasuk tim indonesia, yg mungkin low profile). Storynya pada rameee. Biasanya cuma repost postingan sponsor.
Vibesnya jadi kayak liburan bonus pertandingan"
465,2021-11-10T15:49:33.000Z,"TITA
@pratitaadji
·
Nov 10, 2021","pengen disamber gledek 
@tiket
 soalnya pengen banget #OTWliburanlagi ke BALI bareng suami, krn akhir2 ini suami sering lembur kerjaanrefreshing di BALI,nikmati pantai & kulinernya,biar semangat lagi kerjanya  
@neahrd
 @t4syi
 @PopyFittara"
466,2021-11-10T16:30:09.000Z,"duaribuanaja
@2kanaja
·
Nov 10, 2021","Gak tau kenapa, tiba-tiba naik bis liburan ke Bali. Di dalam bis banyak wisatawan yang juga akan ke Bali. Kemudian, saling berkenalan satu sama lain. Suatu saat bis itu transit disuatu tempat. Lalu saya turun ke sebuah warung dan mengobrol dengan penjualnya."
467,2021-11-10T16:30:06.000Z,"rin타
@ryurjns
·
Nov 10, 2021","wta dong, bali tuh wisata atau permainannya udah beroperasi normal belom si?"
468,2021-11-10T16:11:00.000Z,"serafina
@zyxeoo
·
Nov 10, 2021","So far, semua yg di Bali se excited itu (termasuk tim indonesia, yg mungkin low profile). Storynya pada rameee. Biasanya cuma repost postingan sponsor.
Vibesnya jadi kayak liburan bonus pertandingan"
469,2021-11-10T15:49:33.000Z,"TITA
@pratitaadji
·
Nov 10, 2021","pengen disamber gledek 
@tiket
 soalnya pengen banget #OTWliburanlagi ke BALI bareng suami, krn akhir2 ini suami sering lembur kerjaanrefreshing di BALI,nikmati pantai & kulinernya,biar semangat lagi kerjanya  
@neahrd
 @t4syi
 @PopyFittara"
470,2021-11-10T15:48:30.000Z,"𝓐𝐧𝐧𝐞.
@enroselle
·
Nov 10, 2021",Bangun villa pinggir pantai di bali buat aku. 
471,2021-11-10T15:48:10.000Z,"@xbcjfksdh
·
Nov 10, 2021","Huhu gaada fotonya karena lupa mau foto :""
Pake kaos lombok bawahnya kulot batik bali
Karena doi pas itu dateng tiba tiba dan kebetulan kita udah temenan lama jadi kek yauda keluar kek biasanya kita keluar aja hihi"
472,2021-11-10T15:45:22.000Z,"Dimas Widjaja
@dimasindrajaya
·
Nov 10, 2021","Saya mau disamber gledek 
@tiket
 biar merasakan terapi senam jantung yang aduhai karena gledek dari 
@tiket
 itu berbeda dari gledek gledek yang ada . Please semoga beruntung kali ini ya Allah buat liburan ke Bali bulan ini #OTWliburanlagi 
@chidunx
 @markus_lebonz
 @andryadrian"
473,2021-11-10T15:35:44.000Z,"ًaya
@bigwinceu
·
Nov 10, 2021",bali yaa? liburan? jogja?
474,2021-11-10T15:33:21.000Z,"ddddira
@penarly
·
Nov 10, 2021",Mau ke bali tinggal go doang ini tuh tapi hededeh ga ada temen. ga yakin diizinin pergi sendiri
475,2021-11-10T15:32:36.000Z,"Dimas Widjaja
@dimasindrajaya
·
Nov 10, 2021","Alasan saya mau disamber gledek karena saya mau merasakan getaran ,dan bunyi bergemuruh jika saya terpilih menang giveaway dari 
@tiket
 JUJUR HADIAHNYA BUAT LIBURAN KE BALI BULAN INI #OTWliburanlagi  . 
@twilightseason
 @AnksFerdian
 @rismavladimir"
476,2021-11-10T15:29:38.000Z,"𝚆𝚒𝚍𝚢𝚊 𝙴𝚔𝚊 𝙿𝚞𝚝𝚛𝚒
@widyaekape
·
Nov 10, 2021",Ngeliat ig story atlet-atlet yg bakal main di Bali kek bukan mau tanding lebih ke liburan setelah sebulan turnamen
477,2021-11-10T15:28:25.000Z,"ʕ⁠っ⁠•⁠ᴥ⁠•⁠ʔ⁠っ
@itsyandahani
·
Nov 10, 2021","Gue excited bgt liat snapgram kegiatan mereka di Bali. Seru² bgt, mereka pada happy. Liburan berkedok turnamen"
478,2021-11-10T15:27:33.000Z,"Obiwankengobiezt
@OBwankengobiezt
·
Nov 10, 2021","Kalo diliat dari sisi politik ya kaya gitu,tapi kalo diliat dari sisi ekonomi moto GP jauh lebih menguntungkan,commitment fee nya lebih kecil dari formula E, exposure nya lebih gede di moto GP, tujuannya kan emang mau promosi kawasan wisata Mandalika juga sebagai the new Bali"
479,2021-11-10T15:12:04.000Z,"Siapa Aku?
@Indonesia_Anbu
·
Nov 10, 2021",Pas di Bali ya? Pantai apa namanya?
480,2021-11-10T15:04:41.000Z,"KsaTria-Baja-HiTam
@cheppyshandy
·
Nov 10, 2021",Kenangan aku ada d Bali... Terbawa ombak pantai Kuta lalu hanyut melewati pantai Sanur menuju pantai Gilimanuk naik bis eh nyampe Bandung 
481,2021-11-10T14:56:42.000Z,"didibinemin
@didiemin
·
Nov 10, 2021","malam terakhir di #bali dapat kamar keren di 
@HotelHaven
 seminyak ini bakal jadi tempat favorit unggulan sebelumnya 2 malam tidur di 
@legongkeraton
 pantai berawa"
482,2021-11-10T14:38:10.000Z,"o aja kentut
@octopusgurl
·
Nov 10, 2021",demi liburan ke bali
483,2021-11-10T14:35:58.000Z,"karin.
@justwannahappy1
·
Nov 10, 2021",sampe supir yg bawa gue tuh kykk bingung gatega sm gue “adek mau kmn?” “kta main ke pantai ya?” “mau makan ditempat yg asik2 gitu ga?” tp wkt itu gue cmn nangis & geleng2 doang. skrg nyesel. KPN LG LO KE BALI MALAH DISIA SIAIN. hahahahahahah.. soalnya klg gue tu kurang suka
484,2021-11-10T14:35:20.000Z,"Rossy Setiawinanda
@rossywinanda_
·
Nov 10, 2021","Jadi pengen ke bali juga gara2 kepoin igs nya atlet2 badmiinton  
bisa gasih kerja rasa liburan :"""
485,2021-11-10T14:33:27.000Z,"Ka.
@tikakar15
·
Nov 10, 2021","Seru banget pantau aktivitas para atlet yg mau tanding di bali, mereka kyk excited sekali, saya yg nonton berasa liburan virtual 
#IndonesiaMasters2021"
486,2021-11-10T14:32:25.000Z,"Preek..!!
@DiposuroP
·
Nov 10, 2021","Semoga saja mas bli..
Semoga Bali tetap menjadi destinasi wisata utama di Nusantara bg manusi di seluruh dunia dan terbebas dr kebodohan dan pembodohan halal haram dr ideologi agama.."
487,2021-11-10T14:30:17.000Z,"sofiyudin
@mhsofiyudin
·
Nov 10, 2021",meriah bakal ini.... lihat persiapan...perjalanan para atlet menuju bali setelah tour eropa #IndonesiaBadmintonFestival
488,2021-11-10T14:25:56.000Z,"millaturrofi'ah
@rofia_milla
·
Nov 10, 2021","Vega mirip bayi yang lagi fyp joget pundak itu ngga si 

Btw welcome to Bali dede vega!
Menunggu foto play date bayi bayi anak atlit di bali"
489,2021-11-10T14:25:21.000Z,"@buahnanaaas
·
Nov 10, 2021",tolong saranin kalo ke Bali aku harus kemana aja. termasuk wisata kulinernya. terimakasih 
490,2021-11-10T14:33:27.000Z,"Ka.
@tikakar15
·
Nov 10, 2021","Seru banget pantau aktivitas para atlet yg mau tanding di bali, mereka kyk excited sekali, saya yg nonton berasa liburan virtual 
#IndonesiaMasters2021"
491,2021-11-10T14:32:25.000Z,"Preek..!!
@DiposuroP
·
Nov 10, 2021","Semoga saja mas bli..
Semoga Bali tetap menjadi destinasi wisata utama di Nusantara bg manusi di seluruh dunia dan terbebas dr kebodohan dan pembodohan halal haram dr ideologi agama.."
492,2021-11-10T14:30:17.000Z,"sofiyudin
@mhsofiyudin
·
Nov 10, 2021",meriah bakal ini.... lihat persiapan...perjalanan para atlet menuju bali setelah tour eropa #IndonesiaBadmintonFestival
493,2021-11-10T14:25:56.000Z,"millaturrofi'ah
@rofia_milla
·
Nov 10, 2021","Vega mirip bayi yang lagi fyp joget pundak itu ngga si 

Btw welcome to Bali dede vega!
Menunggu foto play date bayi bayi anak atlit di bali"
494,2021-11-10T14:25:21.000Z,"@buahnanaaas
·
Nov 10, 2021",tolong saranin kalo ke Bali aku harus kemana aja. termasuk wisata kulinernya. terimakasih 
495,2021-11-10T14:20:30.000Z,"Sarah Denia Novianti
@deniadeniaa
·
Nov 10, 2021",Dari kemarin ngikutin update atlit badminton pada ngumpul di bali liatnya berasa ngikutin perjalanan study tour level international. Rame bener 
496,2021-11-10T14:10:29.000Z,"♡
@323Strawberryss
·
Nov 10, 2021","Ke Malioboro Jogja blanja jalan2, raja Ampat, Lombok, Bali atau gaa ke pulau komodo ituu sambil ajak keluarga bermalem di perahu2 gtuu"
497,2021-11-10T14:10:25.000Z,".
@adaayuu
·
Nov 10, 2021","Gemes liat rombongan atlet"" badminton berbagai negara yang pada flight ke Bali kaya lagi school trip wkwk"
498,2021-11-10T14:07:47.000Z,"lolii
@hariinibigwinnn
·
Nov 10, 2021",Ke Bali makjik ke pantai hehehehe
499,2021-11-10T14:06:55.000Z,"박리키
@AnakTakoyaki
·
Nov 10, 2021","HAHAHA TETOTTTT, ni temenku kebetulan orang Bali dan rumahnya deket sama pura makannya suka foto disini ademmm"
500,2021-11-10T14:04:25.000Z,"Pina
@247wonwoojeon
·
Nov 10, 2021",Bali makjii keluar pulau hayuu
501,2021-11-10T14:02:50.000Z,"r
@erziyuan
·
Nov 10, 2021","pangandaran makji, pantai juga cuman gk serame bali dehh buat sekarang"
